id,course,name,intro,introformat,externalurl,display,displayoptions,parameters,timemodified
5835,177,VNTR - DNA fingerprints,"<p dir=""ltr"" style=""text-align: left;""><em>Professor Sir Alec Jeffreys studied biochemistry and genetics at The University of Oxford, UK. Following an EMBO Postdoctoral Fellowship at the University of Amsterdam, The Netherlands, where he was one of the first to discover split genes, he moved in 1977 to the Department of Genetics at the University of Leicester where he held the positions of Professor of Genetics and Royal Society Wolfson Research Professor until September 2012 when he retired from research.</em><br></p>",1,https://investigativegenetics.biomedcentral.com/articles/10.1186/2041-2223-4-21,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653583201
5836,177,Forensic Autosomal Short Tandem Repeats and Their Potential Association With Phenotype,"<p dir=""ltr"" style=""text-align: left;""><em>Forensic DNA profiling utilizes autosomal short tandem repeat (STR) markers to establish identity of missing persons, confirm familial relations, and link persons of interest to crime scenes. It is a widely accepted notion that genetic markers used in forensic applications are not predictive of phenotype. At present, there has been no demonstration of forensic STR variants directly causing or predicting disease. Such a demonstration would have many legal and ethical implications.&nbsp;</em><br></p>",1,https://www.frontiersin.org/articles/10.3389/fgene.2020.00884/full,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653586974
5837,177,Mitochondrial DNA in human identification: a review,"<p dir=""ltr"" style=""text-align: left;""><em>Mitochondrial DNA (mtDNA) presents several characteristics useful for forensic studies, especially related to the lack of recombination, to a high copy number, and to matrilineal inheritance. mtDNA typing based on sequences of the control region or full genomic sequences analysis is used to analyze a variety of forensic samples such as old bones, teeth and hair, as well as other biological samples where the DNA content is low. Evaluation and reporting of the results requires careful consideration of biological issues as well as other issues such as nomenclature and reference population databases. In this work we review mitochondrial DNA profiling methods used for human identification and present their use in the main cases of humanidentification focusing on the most relevant issues for forensics.</em><br></p>",1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6697116/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653587058
5838,177,Forensic use of Y-chromosome DNA: a general overview,"<p dir=""ltr"" style=""text-align: left;""><em>The male-specific part of the human Y chromosome is widely used in forensic DNA analysis, particularly in cases where standard autosomal DNA profiling is not informative. A Y-chromosomal gene fragment is applied for inferring the biological sex of a crime scene trace donor. Haplotypes composed of Y-chromosomal short tandem repeat polymorphisms (Y-STRs) are used to characterize paternal lineages of unknown male trace donors, especially suitable when males and females have contributed to the same trace, such as in sexual assault cases.</em><br></p>",1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5418305/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653587692
5839,177,A novel computational strategy to predict the value of the evidence in the SNP-based forensic mixtures,"<p dir=""ltr"" style=""text-align: left;""><em>This study introduces a methodology for inferring the weight of the evidence (WoE) in the single nucleotide polymorphism (SNP)-typed DNA mixtures of forensic interest.</em><br></p>",1,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247344,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653588227
5840,177,US DNA Databases,"<p dir=""ltr"" style=""text-align: left;""><ul><li>CODIS</li><li>NDIS</li></ul></p>",1,"https://www.fbi.gov/services/laboratory/biometric-analysis/codis/codis-and-ndis-fact-sheet#:~:text=CODIS%20is%20the%20acronym%20for,used%20to%20run%20these%20databases.",6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653641737
5841,177,DNA Fingerprinting,,1,https://www.youtube.com/watch?v=7onjVBsQwQ8&t=33s,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653642889
5842,177,Parentage test by DNA fingerprinting (Oxford),,1,https://www.youtube.com/watch?v=DiX5fPL4YGU,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653643063
5843,177,How to read DNA fingerprints and paternity tests,"<p dir=""ltr"" style=""text-align: left;""></p><p><br></p><p></p>",1,https://www.youtube.com/watch?v=EDtTX8a4wbs,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653643015
5844,177,Forensic DNA Analysis,"<p dir=""ltr"" style=""text-align: left;""><em>As humans, we share most of our DNA with each other, but how do we determine the differences between our individual DNA sequences? Restriction enzymes are proteins that recognize specific DNA sequences and can be used to determine whether a particular DNA sequence is present. Join DNALC instructor Allison as she introduces restriction enzymes and gel electrophoresis. She will also walk you through an example of how DNA collected from a crime scene could be used to identify the person who left their DNA at the scene!</em><br></p>",1,https://www.youtube.com/watch?v=98sJQtlltmY,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1653642935
5845,107,Group Reporting Guidelines,"<p dir=""ltr"" style=""text-align: left;"">Download the instructions here.&nbsp; Presentation is on October 5, 2022 at 4:30PM.</p>",1,https://docs.google.com/document/d/1S7VVqhqXKX59amEyVihQNfkBE3Pydtrv/edit?usp=sharing&ouid=112429910053456758132&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664345489
5846,602,CHAPTER 4 Grp Reporting,,1,https://drive.google.com/file/d/136JRFUJyos2xolCtgEjZ6jHuI508wNJV/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664345594
5847,612,Developmental Stages of a Learner,"<p dir=""ltr"" style=""text-align: left;"">Pls watch this recorded lecture for our asynchronous session</p>",1,https://drive.google.com/file/d/1veAyiVn6rvDZ_fzMX82L6C7Sd6v8OCSd/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664346893
5848,602,Developmental Stages of a Learner,,1,https://drive.google.com/file/d/1veAyiVn6rvDZ_fzMX82L6C7Sd6v8OCSd/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664346949
5849,842,THE SKELETAL SYSTEM,"<p dir=""ltr"" style=""text-align: left;"">CHAPTER 5: THE SKELETAL SYSTEM ( BONES AND JOINTS)</p><p dir=""ltr"" style=""text-align: left;"">CLICK THE LINK&gt;&gt;&gt;&gt;&gt;&gt;https://drive.google.com/file/d/1hRCqWJb_x3FYzx4irlAb5DxkmOCw-eho/view?usp=sharing</p>",1,https://drive.google.com/file/d/1hRCqWJb_x3FYzx4irlAb5DxkmOCw-eho/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1634338305
5850,842,Chapter 7: The Muscular System,"<p dir=""ltr"" style=""text-align: left;"">&gt;&gt;&gt;&gt;&gt;&gt;click for the lecture: Chapter 7: The Muscular System</p><p dir=""ltr"" style=""text-align: left;"">https://drive.google.com/file/d/1N1xOG2HlhYuw-iwgOuf_jQSxFhSwpfQd/view?usp=sharing<br></p>",1,https://drive.google.com/file/d/1N1xOG2HlhYuw-iwgOuf_jQSxFhSwpfQd/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637416030
5851,842,CHAPTER 8: NERVOUS SYSTEM,CLICK&gt;&gt;&gt;&gt;&gt;&gt;&gt;<br>https://drive.google.com/file/d/1fjts5OxHyqjINfi7PWoMo-jZv_6z1DHw/view?usp=sharing<br><br>,1,https://drive.google.com/file/d/1fjts5OxHyqjINfi7PWoMo-jZv_6z1DHw/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637617854
5852,842,CHAPTER 10: ENDOCRINE SYSTEM( Asynchronus),,1,https://drive.google.com/file/d/1Wgp0nkEEHOGkwPm5N5yQTkw-UBTWW__A/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1605056038
5853,842,CHAPTER 11: THE BLOOD,"<p dir=""ltr"" style=""text-align: left;"">CLICK THE LINK&gt;&gt;&gt;&gt;&gt;&gt;&gt;https://drive.google.com/file/d/1b8JtCp5e2-tDGsoyZRHxZWgAjEVHaM8N/view?usp=sharing</p><p dir=""ltr"" style=""text-align: left;"">CHAPTER 11: THE BLOOD</p>",1,https://drive.google.com/file/d/1b8JtCp5e2-tDGsoyZRHxZWgAjEVHaM8N/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1639582299
5854,842,Chapter 15:THE RESPIRATORY SYSTEM,"<p dir=""ltr"" style=""text-align: left;"">This module will discuss the anatomy and physiology of respiratory system</p><p dir=""ltr"" style=""text-align: left;"">https://drive.google.com/file/d/1EHdRo59owfiVYnbyi_1bBpYkpg2Gtxmf/view?usp=sharing<br></p>",1,https://drive.google.com/file/d/1EHdRo59owfiVYnbyi_1bBpYkpg2Gtxmf/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1641557510
5855,842,Chapter 16:THE DIGESTIVE SYSTEM,,1,https://drive.google.com/file/d/1LKwFEiWECKG7MftHmENJzGiIzecH3FBT/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1607944553
5856,842,Chapter 18: THE GENITOURINARY SYSTEM,"<p dir=""ltr"" style=""text-align: left;"">This module will discuss the anatomy and physiology of genitourinary system.</p>",1,https://drive.google.com/file/d/1IIpnaZMysNOO2gqV1E8KAYZYPzePmfvP/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1607944575
5857,842,https://drive.google.com/file/d/1CgneTlKfniiR7ZTziymOthOdVUh7V2iR/view?usp=sharing,"<p dir=""ltr"" style=""text-align: left;"">video lecture done by dr. polido</p>",1,https://drive.google.com/file/d/1CgneTlKfniiR7ZTziymOthOdVUh7V2iR/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1641557811
5858,842,Chapter 19:THE REPRODUCTIVE SYSTEM,"<p dir=""ltr"" style=""text-align: left;"">This module will discuss the anatomy and physiology of male and female reproductive organ.</p>",1,https://drive.google.com/file/d/14qaNkDYZyFlReTkraZknXLT1IAiXgVHV/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1607944597
5859,842,https://drive.google.com/file/d/1-ZPnkewm-fmp_p5QfQ3S1mAy2FWoHJGi/view?usp=sharing,"<p dir=""ltr"" style=""text-align: left;"">https://drive.google.com/file/d/1-ZPnkewm-fmp_p5QfQ3S1mAy2FWoHJGi/view?usp=sharing<br></p>",1,https://drive.google.com/file/d/1-ZPnkewm-fmp_p5QfQ3S1mAy2FWoHJGi/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1641557943
5860,842,https://drive.google.com/file/d/1-ZPnkewm-fmp_p5QfQ3S1mAy2FWoHJGi/view?usp=sharing,"<p dir=""ltr"" style=""text-align: left;"">https://drive.google.com/file/d/1-ZPnkewm-fmp_p5QfQ3S1mAy2FWoHJGi/view?usp=sharing<br></p>",1,https://drive.google.com/file/d/1-ZPnkewm-fmp_p5QfQ3S1mAy2FWoHJGi/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1641557990
5861,842,https://drive.google.com/file/d/1Eykajqo0mYGbeH_hz-ZT1dsrCD4yovjE/view?usp=sharing,"<p dir=""ltr"" style=""text-align: left;"">https://drive.google.com/file/d/1Eykajqo0mYGbeH_hz-ZT1dsrCD4yovjE/view?usp=sharing<br></p>",1,https://drive.google.com/file/d/1Eykajqo0mYGbeH_hz-ZT1dsrCD4yovjE/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1641558026
5862,1282,ASSIGNMENT:STEWARD OF CREATION,,1,https://forms.gle/TLdAzJsnDbKJGWsG7,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664352248
5863,1312,SQUATS WRITTEN RECORDS,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the record form of Squats. Write down the number of repetitions done.&nbsp; Save the records to your PE Gdrive folder, copy the link and paste it to the written record submission area.</p>",1,https://docs.google.com/document/d/1mdNqDavUR_YSYbwDF0WnQ4utOeH9VNOQ/edit,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663809006
5864,565,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">Download the activity sheet, answer and save to your GDrive PE folder, get the link paste it to the submission area together with the video link.</p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364646
5865,856,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">Download the Activity Sheet , answer and save to your Gdrive PE Folder. Get the link of the activity sheet paste it to the submission box together with the video link.<br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664365517
5866,210,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the activity sheet and answer. save the the file to your GDrive PE folder and get the link and paste it to submission area&nbsp; together with the video link.</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364206
5867,564,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">Download the Activity Sheet , answer and save to your Gdrive PE Folder. Get the link of the activity sheet paste it to the submission box together with the video link.</p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364822
5868,1654,Speech Styles Activity (FODL Students ONLY),"<h3 style=""text-align: left;""><span style=""font-weight: normal;"">Click on the link below then enter your </span>first<span style=""font-weight: normal;""> and</span> last <span style=""font-weight: normal;"">name. Be sure to accomplish this within the given period.</span></h3><br>",1,https://quizizz.com/join?gc=45433379,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664365177
5870,1589,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the activity sheet and answer. save the the file to your GDrive PE folder and get the link and paste it to submission area&nbsp; together with the video link.</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364206
5871,550,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the activity sheet and answer. save the the file to your GDrive PE folder and get the link and paste it to submission area&nbsp; together with the video link.</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364206
5872,503,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the activity sheet and answer. save the the file to your GDrive PE folder and get the link and paste it to submission area&nbsp; together with the video link.</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364206
5873,475,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the activity sheet and answer. save the the file to your GDrive PE folder and get the link and paste it to submission area&nbsp; together with the video link.</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364206
5874,1276,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the activity sheet and answer. save the the file to your GDrive PE folder and get the link and paste it to submission area&nbsp; together with the video link.</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364206
5875,1425,SEATWORK 01:STORY OF CREATION,"<p dir=""ltr"" style=""text-align: left;"">Upload your work to the GLink below:</p><p dir=""ltr"" style=""text-align: left;"">https://drive.google.com/drive/folders/1Ea7CAXi7LQZE8G-3wM1EelU8XOt9M4rB?usp=sharing<br></p><p dir=""ltr"" style=""text-align: left;"">DUE DATE:September 29, 2022 / 5pm.</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/document/d/1tbxnZlTk7iVEp7-bKVqYJ9jOkTvS6yqs/edit?usp=sharing&ouid=102824739474496332584&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664416349
5876,985,CM Post Test Ratio Part 2,,1,https://drive.google.com/file/d/1IR42Cg6m4br7j6jFOtO264umN--BnWDS/view?usp=drivesdk,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664373872
5877,1808,prezi,,1,https://prezi.com/p/edit/33yiqxhtkaiq/,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664375235
5878,989,CM Post Test Ratio Part 2,,1,https://drive.google.com/file/d/1IR42Cg6m4br7j6jFOtO264umN--BnWDS/view?usp=drivesdk,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664375282
5879,1088,1HRM02 - HPC101 - ATTENDANCE LINK (copy),,1,https://forms.gle/W9E6joTTYgZY2YjEA,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661093811
5880,541,ASSIGNMENT 01:MAN AS STEWARD OF CREATION,,1,https://forms.gle/Qg5ye8g8nsYYQmWt9,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664415377
5881,897,The tissue,,1,https://docs.google.com/presentation/d/1topx2upklINtgVvM8ikAw1V7aNGLm067/edit?usp=sharing&ouid=111915051878118399112&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664335948
5882,97,The Self from Various Philosophical Perspectives_Presentation,,1,https://docs.google.com/presentation/d/10Y1-T_ERNVdxBm6A-WN89xRcZrnDs77N/edit?usp=sharing&ouid=115564690651470597420&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664415044
5883,97,"The Self, Society, and Culture_Presentation",,1,https://docs.google.com/presentation/d/1LHBSLW_BnqXhvpUF8pp8Nm7ETjbod96m/edit?usp=sharing&ouid=115564690651470597420&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664415084
5884,97,Class Recording,,1,https://drive.google.com/file/d/1i0ZXbFFYuEvbuaKj5-6wMAaEIWrWTAgY/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664415130
5885,97,Class Recording,,1,https://drive.google.com/file/d/1i0ZXbFFYuEvbuaKj5-6wMAaEIWrWTAgY/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664415142
5886,97,The Physical and Sexual Self_Presentation,,1,https://docs.google.com/presentation/d/1JTqbGLNOyIlusWvEzM70nfzz0VpV0Wow/edit?usp=sharing&ouid=115564690651470597420&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664415536
5887,200,Physical Fitness Test Instructional Video,,1,https://www.youtube.com/watch?v=o4vEinsjL9A&t=10s,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664260349
5888,180,Undergrad Research 1 Gmeets,"<p dir=""ltr"" style=""text-align: left;"">This will be the Gmeets that we will be using in this subject</p>",1,https://meet.google.com/hrh-uacx-ppm,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664422223
5889,1667,presentation,,1,https://www.canva.com/design/DAFNkbaERzY/7SZQKeissPAnKwh5SixIvw/edit?utm_content=DAFNkbaERzY&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664422346
5890,96,ASSIGN. #01:MAN AS STEWARD OF CREATION,,1,https://forms.gle/YzhYwvmX3nxfc2PK7,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664423768
5891,1669,presentation,,1,https://www.canva.com/design/DAFNkbaERzY/7SZQKeissPAnKwh5SixIvw/view?utm_content=DAFNkbaERzY&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664427260
5892,1379,ACTIVITY SHEET: Health-Related Physical Fitness Test,"<p dir=""ltr"" style=""text-align: left;"">DOWNLOAD the activity sheet and answer. save the the file to your GDrive PE folder and get the link and paste it to submission area&nbsp; together with the video link.</p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/spreadsheets/d/1lQOVcQrThrhsHr90JvNahhTrPCYPz-os/edit?usp=sharing&ouid=115678122003816485439&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664364206
5893,247,Individual Psychology- Alfred Adler_Presentation,,1,https://docs.google.com/presentation/d/1YvmoX9EryGYmkE8OgRl8uLvLqpupw00B/edit?usp=sharing&ouid=111861150590932388732&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664433329
5894,247,Class Recording,,1,https://drive.google.com/file/d/1wqUE89tmXy5YxBD1sOtD9eDfqecjB5jj/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664434008
5895,247,Feminine Psychology - Karen Horney_Presentation,,1,https://www.canva.com/design/DAFNgH6kiXc/yc-6MPhghoBQaY7C4KF4qA/view?utm_content=DAFNgH6kiXc&utm_campaign=designshare&utm_medium=link&utm_source=homepage_design_menu,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664434070
5896,247,Class Recording,,1,https://drive.google.com/file/d/1U6qrdrbOjJhzdX5bjxHwOCRXkLsWupJ7/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664434117
5897,1075,TCE111 1HM01 INDIVIDUAL FOLDER Google DRIVE DROP BOX,,1,https://drive.google.com/drive/folders/1MPee34UaeYy5hwtIxbGvvSYykVbtbMAP?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664442698
5898,650,OB Assignment (Submission Link),,1,https://docs.google.com/forms/d/e/1FAIpQLScuD5Yukns4zqMd914_5bAqCAyFHam4oHxHbcqVPRuGHI61Rg/viewform?usp=sf_link,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664597158
5899,496,Mr. Cruz Gmeet,,1,https://meet.google.com/ppu-ggvr-twy,5,a:0:{},a:0:{},1664448600
5900,496,Video: Action Potential,"<p dir=""ltr"" style=""text-align: left;"">View this youtube video discussing the action potential, the charged ions inside and outside of the neurons, and channels to understand our discussion clearly.</p>",1,https://www.youtube.com/watch?v=OZG8M_ldA1M,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664077679
5901,496,Video: Neuron to Muscles,"<p dir=""ltr"" style=""text-align: left;"">View this video as a reference to see the action potential in motor neurons to muscle movement.</p>",1,https://www.youtube.com/watch?v=zbo0i1r1pXA,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664448629
5902,497,Mr. Cruz Gmeet,,1,https://meet.google.com/ppu-ggvr-twy,5,a:0:{},a:0:{},1664449016
5903,497,Signaling Activity Submission Tab,"<p dir=""ltr"" style=""text-align: left;"">Download this activity sheet and discuss the answers within your designated groupings. Do not write the name of the group member that will not contribute to final output.&nbsp;<br></p>",1,https://docs.google.com/document/d/10bZq6b2pA4gKpOa-YaFmFWo7Du8G2TAe/edit?usp=sharing&ouid=112429910053456758132&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664449165
5904,557,Mr. Cruz Gmeet,,1,https://meet.google.com/rqo-mupw-afs,5,a:0:{},a:0:{},1664449311
5905,557,Signaling Activity Submission Tab,"<p dir=""ltr"" style=""text-align: left;"">Download this activity sheet and discuss the answers within your designated groupings. Do not write the name of the group member that will not contribute to final output.&nbsp;</p>",1,https://docs.google.com/document/d/10bZq6b2pA4gKpOa-YaFmFWo7Du8G2TAe/edit?usp=sharing&ouid=112429910053456758132&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664449383
5906,556,Mr. Cruz Gmeet,,1,https://meet.google.com/rqo-mupw-afs,5,a:0:{},a:0:{},1664449518
5907,556,Video: Action Potential,"<p dir=""ltr"" style=""text-align: left;"">View this youtube video discussing the action potential, the charged ions inside and outside of the neurons, and channels to understand our discussion clearly.</p>",1,https://www.youtube.com/watch?v=OZG8M_ldA1M,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664077679
5908,556,Video:,"<p dir=""ltr"" style=""text-align: left;"">View this video as a reference to see the action potential in motor neurons to muscle movement.</p>",1,https://www.youtube.com/watch?v=zbo0i1r1pXA,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664078648
5910,506,Topic 03 - Biochemistry of Nutrition,"<p dir=""ltr"" style=""text-align: left;"">Pre-recorded Lecture</p>",1,https://drive.google.com/file/d/1IfvcWXq0fD8h7eNoqKnXuMy3SKwk_mMA/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663006537
5911,506,Macronutrients and Human Health for the 21st Century,"<p dir=""ltr"" style=""text-align: left;""><em>Fat, protein and carbohydrate are essential macronutrients. Various organizations have made recommendations as to the energy contribution that each of these components makes to our overall diet. The extent of food refining and the ability of food systems to support future populations may also impact on how macronutrients contribute to our diet. In this Special Issue, we are calling for manuscripts from all disciplines to provide a broad-ranging discussion on macronutrients and health from personal, public and planetary perspectives.</em><br></p>",1,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7468865/#:~:text=Fat%2C%20protein%20and%20carbohydrate%20are,makes%20to%20our%20overall%20diet.",0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005193
