id,course,name,intro,introformat,timemodified
6523,1951,"Self-affirmations help you to motivate yourself, e...","<p dir=""ltr"" style=""text-align: left;"">Self-affirmations help you to motivate yourself, encourage positive changes in your life, or boost your self-esteem.<br><br>Choose which resonates with you and repeat it to yourself.&nbsp;<img height=""16"" width=""16"" alt=""🥰"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tea/1/16/1f970.png""></p>
<p dir=""ltr"" style=""text-align: left;""><a href=""http://<iframe src=&quot;https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FGuidanceCenterTUA%2Fposts%2F495681678734621&amp;show_text=false&amp;width=500&quot; width=&quot;500&quot; height=&quot;498&quot; style=&quot;border:none;overflow:hidden&quot; scrolling=&quot;no&quot; frameborder=&quot;0&quot; allowfullscreen=&quot;true&quot; allow=&quot;autoplay; clipboard-write; encrypted-media; picture-in-picture; web-share&quot;></iframe>""><iframe src=""https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FGuidanceCenterTUA%2Fposts%2F495681678734621&amp;show_text=false&amp;width=500"" width=""500"" height=""498"" style=""border:none;overflow:hidden"" scrolling=""no"" frameborder=""0"" allowfullscreen=""true"" allow=""autoplay; clipboard-write; encrypted-media; picture-in-picture; web-share""></iframe></a><br><br></p>",1,1645603914
6524,1951,"Here's a powerful positive affirmation for women t...","<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/March%201.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;"">Here's a powerful positive affirmation for women to help you realize the wonderful person that you are. Keep on reminding yourself that you can create your happiness by accepting yourself and giving yourself unconditional love.<br><br><strong><em>Happy National Women's Month, Trinitians!</em></strong><br></p>",1,1646148679
6525,1951,Career Quotes to Inspire You&nbsp;&nbsp;&nbsp;&nbs...,"<h3 style=""text-align: left;""><strong>Career Quotes to Inspire You</strong></h3><p><strong><br></strong></p><p><strong><img src=""@@PLUGINFILE@@/career1.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/career2.png?time=1631718712846"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/career3.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/career5.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/career6.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/career7.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/career8.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/career9.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></strong></p>",1,1631718982
6526,1951,Career Preparation TipsPlanning your career as ear...,"<h3 style=""text-align: left;""><strong>Career Preparation Tips</strong></h3><p><strong>Planning your career as early as now will provide you with a roadmap for your future. As a student, there are a number of ways you can do to prepare yourself for your career.<br></strong></p><p><strong><img src=""@@PLUGINFILE@@/tip1.png"" alt="""" width=""600"" height=""503"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/tip2.png"" alt="""" width=""600"" height=""503"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></strong></p>",1,1631719326
6527,1951,A Guide to Identifying your Career Interests&nbsp;...,"<h3 style=""text-align: left;""><strong>A Guide to Identifying your <em>Career Interests</em></strong></h3><p><strong><em><br></em></strong></p><p><strong><em><img src=""@@PLUGINFILE@@/iterest1.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/iterest2.png?time=1631719898405"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/iterest3.png?time=1631719960050"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;&nbsp;<img src=""@@PLUGINFILE@@/iterest4.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/iterest5.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/iterest6.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/iterest7.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle"">&nbsp;<img src=""@@PLUGINFILE@@/iterest8.png"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></em></strong></p><p><strong><em><br></em></strong></p><p><strong><em><br></em></strong></p>",1,1631720210
6528,1951,6 Key Traits for Working in a TeamAre you a team p...,"<h3 style=""text-align: left;""><strong>6 Key Traits for Working in a Team</strong></h3><p><strong><div><div dir=""auto"">Are you a team player?</div><div dir=""auto""><br></div></div><div><div dir=""auto"">Teamwork is important to have a meaningful and lifelong career. You need to work well with others because the diverse skills of teams are needed for reaching success. So, what makes a good team player? Here are some excellent traits to bear in mind whenever you’re working in a team.</div><div dir=""auto""><br></div><div dir=""auto"">&nbsp;<video autoplay=""true""><source src=""@@PLUGINFILE@@/teamwork.mp4"">@@PLUGINFILE@@/teamwork.mp4</video>&nbsp;<br></div></div><br></strong></p>",1,1644304716
6529,1951,Character Strengths for SuccessPlanning for your c...,"<h3 style=""text-align: left;""><b>Character Strengths for Success</b></h3><p><b></b></p><p><img src=""@@PLUGINFILE@@/CS1.png?time=1644309079024"" alt="""" width=""400"" height=""335"" role=""presentation"" class=""img-responsive atto_image_button_left""><em>Planning for your career? The Guidance Center wants to help with your career success by discussing Character Strengths.<br><br>24 Character strengths were introduced by Seligman and Peterson (2004), which contribute to ""good life"" and well-being. Moreover, there has been an increasing study of Character strength to job satisfaction and career success (Ruch, 2019).</em><br></p>",1,1644309114
6530,1951,"Holland's Theory on Career ChoiceAre you having a ...","<h3 style=""text-align: left;""><strong>Holland's Theory on Career Choice</strong></h3><p>Are you having a hard time choosing a college course? or are you questioning your career path?</p><p>Holland's theory on career choice can help you in your career choice by determining the&nbsp;<span style=""font-size: 0.9375rem;"">interaction between your personality and the environment.&nbsp;</span></p><p>If you want to find out more, you can reach out to your counselors for assistance.<br></p><p><img src=""@@PLUGINFILE@@/H1.png"" alt="""" width=""500"" height=""707"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></p><p><img src=""@@PLUGINFILE@@/H2.png"" alt="""" width=""500"" height=""707"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></p><p><img src=""@@PLUGINFILE@@/H3.png"" alt="""" width=""500"" height=""707"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></p><p><img src=""@@PLUGINFILE@@/social.png"" alt="""" width=""500"" height=""707"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></p><p><img src=""@@PLUGINFILE@@/H5.png"" alt="""" width=""500"" height=""707"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></p><p><img src=""@@PLUGINFILE@@/H6.png"" alt="""" width=""500"" height=""707"" role=""presentation"" class=""img-responsive atto_image_button_middle""><br></p><p><br></p><p><br></p>",1,1644393039
6531,1951,Spread love and kindness. Share with all the teach...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/sc1.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><em>Spread love and kindness. Share with all the teachers &amp; school staff you know to remind them that their mental health and well-being are important too.</em>&nbsp;<img height=""16"" width=""16"" alt=""♥️"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tac/1/16/2665.png""><br></p><p dir=""ltr"" style=""text-align: left;""><em><br></em></p><p dir=""ltr"" style=""text-align: left;""><em><br></em></p><p dir=""ltr"" style=""text-align: left;""><em><br></em></p><p dir=""ltr"" style=""text-align: left;""><em><br></em></p><p dir=""ltr"" style=""text-align: left;""></p><br><p></p>",1,1644418033
6532,1951,&nbsp;​What we think in ​our ​minds will eventuall...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/sc2.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left"">&nbsp;</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">​<em>What we think in ​our ​minds will eventually become what we believe. This is why it is so important that we start saying positive things about ourselves many times each and every day.</em><br></p>",1,1644418118
6533,1951,Relationships are vital to our emotional well-bein...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/sc3.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><em>Relationships are vital to our emotional well-being so take time to nourish your support systems and say hello to your friends.</em><br></p>",1,1644418242
6534,1951,​What we think in ​our ​minds will eventually beco...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/sc4.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">​<em>What we think in ​our ​minds will eventually become what we believe. This is why it is so important that we start saying positive things about ourselves many times each and every day.</em><br></p>",1,1644418309
6535,1951,Getting enough good-quality sleep keeps your immun...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC6.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><em>Getting enough good-quality sleep keeps your immune system running at its best to fight off infections.<br><br>There are parts of the body’s immune response that happen only during sleep.<br><br>Scientists know sleep is also one of the top ways we can help keep stress in check, as sleep deprivation can make us more sensitive to the effects of stress, ramping up our reactions (or overreactions).<br><br>Finally, the brain needs sleep to function; without it, you'll be less patient and focused, make poor decisions, and be more moody, irritable, and emotional.<br><br>Source:&nbsp;<a href=""http://everydayhealth.com/?fbclid=IwAR0_EoNrBcQEQ5zYz3p-2Lr9q6iQAryq6DeYvBDHwoM029TKxirU747eHKU"" rel=""nofollow noopener"" role=""link"" tabindex=""0"" target=""_blank"">everydayhealth.com</a></em><br></p>",1,1644418558
6536,1951,What kind words can you share with others today?Sm...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC5.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><em>What kind words can you share with others today?<br><br>Small acts of kindness can have profound effects on others and on us. Even better, those acts ripple out to the wider community, so in offering them we’re doing more than helping one other person and supporting ourselves. We’re doing something real to build a better world.</em><br></p>",1,1644419325
6537,1951,"This weekend, spend some time hanging out with you...","<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC7.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><em>This weekend, spend some time hanging out with your friends &amp; family.<br><br>Research shows that spending time with loved ones is the number one determinant of happiness.&nbsp;<img height=""16"" width=""16"" alt=""😍"" referrerpolicy=""origin-when-cross-origin"" src=""https://www.facebook.com/images/emoji.php/v9/t2/1/16/1f60d.png""></em><br><br></p>",1,1644418581
6538,1951,Practice deep breathing exercises.Deep breathing i...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC8.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><em><span style=""font-size: 0.9375rem;"">Practice deep breathing exercises.</span><br></em></p><p dir=""ltr"" style=""text-align: left;""><em><br>Deep breathing is one of the best ways to lower stress in the body. This is because when you breathe deeply, it sends a message to your brain to calm down and relax.</em><br></p>",1,1644418857
6539,1951,Listening to your body and reaching for a glass of...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC9.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br><em>Listening to your body and reaching for a glass of water when you are thirsty can help you feel healthier and more energized. Your best bet is to stave off thirst in the first place by being proactive about drinking water. Make drinking a glass of water a part of your morning routine.</em><br></p>",1,1644418656
6540,1951,Working from home can blur the lines of when the w...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC12.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><em>Working from home can blur the lines of when the workday starts and ends. Determine a schedule that takes into account a start time and an end time, your self-care practices, and breaks.<br><br>Realize the importance of setting boundaries for yourself and others.</em><br></p>",1,1644418743
6541,1951,Social media is an invaluable tool for keeping in ...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC123.jpg"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.9375rem;""><br></span></p><p dir=""ltr"" style=""text-align: left;""><em><span style=""font-size: 0.9375rem;"">Social media is an invaluable tool for keeping in touch with friends, loved ones, and the wider world. But be mindful of how it makes you feel. If spending time on social media exacerbates your stress, anxiety, and uncertainty, take steps to limit your engagement.</span><br></em></p><p dir=""ltr"" style=""text-align: left;""><em><br>Sharing positive things and expressing gratitude will not only uplift your mood but also those who will see your posts. Let's practice and encourage positivity.&nbsp;<img height=""16"" width=""16"" alt=""🤗"" referrerpolicy=""origin-when-cross-origin"" src=""https://www.facebook.com/images/emoji.php/v9/tb7/1/16/1f917.png""><img height=""16"" width=""16"" alt=""♥️"" referrerpolicy=""origin-when-cross-origin"" src=""https://www.facebook.com/images/emoji.php/v9/tac/1/16/2665.png""></em><br><br></p>",1,1644418817
6542,1951,&nbsp;,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC10.png?time=1644419005497"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left"">&nbsp;<img src=""@@PLUGINFILE@@/SC11.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_right""></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,1644419041
6543,1951,"Rest is essential.You can't pour from an empty cup...","<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/FB1.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><em>Rest is essential.<br><br>You can't pour from an empty cup. You can't be your best if you're always stressed.<br><br>This weekend, find time to calm your mind, rest your body and listen to your soul. These moments of serenity will give you the replenishment and re-energizing you need for better days ahead.</em><br></p>",1,1644419111
6544,1951,"As the weekend approaches, make time for yourself ...","<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC14.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><em>As the weekend approaches, make time for yourself to protect your peace. This means maintaining a healthy environment for growth and also guarding your state of mind. It also means cultivating a safe space internally and externally where you can be productive rather than just doing things just to do them.<br><br>Make time for self-care.</em><br></p>",1,1644419173
6545,1951,Self-care is important for everyone. Stay in the p...,"<p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/SC15.png"" alt="""" width=""400"" height=""400"" role=""presentation"" class=""img-responsive atto_image_button_left""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><em>Self-care is important for everyone. Stay in the present instead of what may happen in the future.&nbsp;<img height=""16"" width=""16"" alt=""😊"" referrerpolicy=""origin-when-cross-origin"" src=""https://www.facebook.com/images/emoji.php/v9/t7f/1/16/1f60a.png""></em><br><br></p>",1,1644419225
6547,743,Oncology Nursing Final Examination,"<h3 style=""text-align: left;"">Oncology Nursing Final Examination</h3>",1,1670855299
6548,743,Renal Nursing Final Examination,"<h3 style=""text-align: left;"">Renal Nursing Final Examination</h3>",1,1670855878
6549,757,Oncology Nursing Final Examination,"<h3 style=""text-align: left;"">Oncology Nursing Final Examination</h3>",1,1670855299
6550,757,Renal Nursing Final Examination,"<h3 style=""text-align: left;"">Renal Nursing Final Examination</h3>",1,1670855878
6551,750,Oncology Nursing Final Examination,"<h3 style=""text-align: left;"">Oncology Nursing Final Examination</h3>",1,1670855299
6552,750,Renal Nursing Final Examination,"<h3 style=""text-align: left;"">Renal Nursing Final Examination</h3>",1,1670855878
6553,764,Oncology Nursing Final Examination,"<h3 style=""text-align: left;"">Oncology Nursing Final Examination</h3>",1,1670855299
6554,764,Renal Nursing Final Examination,"<h3 style=""text-align: left;"">Renal Nursing Final Examination</h3>",1,1670855878
6555,596,"January 6, 2022","<h3><strong>January 6, 2022</strong></h3>",1,1672924315
6556,604,"December 17, 2022","<h3><strong>December 17, 2022</strong></h3>",1,1671233754
6557,107,Final Exam&nbsp;,"<h3 style=""text-align: left;""><strong>Final Exam&nbsp;</strong></h3>",1,1671771571
6558,483,MC_101_ FINAL EXAMINATIONS (ONLINE),"<h3 style=""text-align: left;""><strong>MC_101_ FINAL EXAMINATIONS (ONLINE)</strong></h3>",1,1670756981
6559,493,MC_101_ FINAL EXAMINATIONS (ONLINE),"<h3 style=""text-align: left;""><strong>MC_101_ FINAL EXAMINATIONS (ONLINE)</strong></h3>",1,1670756981
6560,553,MC_101_ FINAL EXAMINATIONS (ONLINE),"<h3 style=""text-align: left;""><strong>MC_101_ FINAL EXAMINATIONS (ONLINE)</strong></h3>",1,1670756981
6562,1952,Label,"<p dir=""ltr"" style=""text-align: center;""><a href=""https://moodle4.tualearning.com/mod/page/view.php?id=106""><img src=""@@PLUGINFILE@@/2.png"" alt="""" width=""1550"" height=""345"" role=""presentation"" class=""img-responsive atto_image_button_middle""></a><br></p><p dir=""ltr"" style=""text-align: center;""><a href=""https://moodle4.tualearning.com/mod/page/view.php?id=107&amp;forceview=1""><img src=""@@PLUGINFILE@@/3.png"" alt="""" width=""1550"" height=""345"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></a><br></p><p dir=""ltr"" style=""text-align: center;""><a href=""https://moodle4.tualearning.com/mod/lti/view.php?id=114&amp;forceview=1""><img src=""@@PLUGINFILE@@/4.png"" alt="""" width=""1550"" height=""345"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""></a><br></p><p dir=""ltr"" style=""text-align: center;""><img src=""@@PLUGINFILE@@/5.png"" alt="""" width=""1550"" height=""780"" role=""presentation"" class=""img-responsive atto_image_button_text-bottom""><br></p>",1,1632109660
6563,1953,under maintenance... will update soon!,under maintenance... will update soon!<br>,1,1659275591
6564,1953,Label,,1,1659262801
6565,1953,Respiratory Department Welcomes YOU! click for mor...,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/WELCOMEtransparent-png.png"" alt="""" width=""65"" height=""45"" role=""presentation"" class=""img-responsive atto_image_button_middle"">Respiratory Department Welcomes YOU! <u><span class="""" style=""color: rgb(0, 61, 245);""><strong><a href=""https://moodle4.tualearning.com/mod/page/view.php?id=462&amp;forceview=1"">click for more....</a></strong></span></u></p>",1,1659263972
6566,1953,RT Organizational Chart&nbsp; &nbsp;click for more...,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/ICON_structure-organization-pngrepo-com.png"" alt="""" width=""50"" height=""50"" role=""presentation"" class=""img-responsive atto_image_button_middle"">RT Organizational Chart&nbsp; &nbsp;<span class="""" style=""color: rgb(0, 61, 245);""><u><strong><a href=""https://drive.google.com/file/d/1Xtq7uKOB-kO0aTRsRUleWFc3LS0XIdEN/view"" target=""_blank"">click for more....</a></strong></u></span></p>",1,1659280090
6567,1953,Announcement&nbsp; click for more...,"<img src=""@@PLUGINFILE@@/AnnouncementIcon.png?time=1597410459115"" alt="""" width=""75"" height=""61"" role=""presentation"" class=""img-responsive atto_image_button_middle"">Announcement&nbsp; <span class="""" style=""color: rgb(0, 61, 245);""><u><span class="""" style=""color: rgb(0, 61, 245);""><strong><a href=""https://moodle4.tualearning.com/mod/page/view.php?id=463&amp;forceview=1"">click for more...</a></strong></span></u></span>",1,1597413351
6568,1953,Knowledge Power&nbsp; &nbsp;click for more...,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/500_F_111517471_OJJWQYsetMmwgSmDmJi8ncuBftXhJNMY.jpg"" alt="""" width=""65"" height=""65"" role=""presentation"" class=""img-responsive atto_image_button_middle"">Knowledge Power&nbsp; &nbsp;<span class="""" style=""color: rgb(0, 61, 245);""><u><strong><a href=""https://tualearning.com/mod/page/view.php?id=11994&amp;forceview=1"">click for more...</a></strong></u></span></p>",1,1597417504
6569,466,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6570,466,Biochemistry of Development,"<h3 style=""text-align: left;""><strong>Biochemistry of Development</strong></h3>",1,1672860022
6571,476,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6573,486,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6574,496,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6575,496,Biochemistry of Development,"<h3 style=""text-align: left;""><strong>Biochemistry of Development</strong></h3>",1,1672860022
6576,526,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6577,526,Biochemistry of Development,"<h3 style=""text-align: left;""><strong>Biochemistry of Development</strong></h3>",1,1672860022
6578,566,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6579,566,Biochemistry of Development,"<h3 style=""text-align: left;""><strong>Biochemistry of Development</strong></h3>",1,1672860022
6580,506,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6581,536,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6582,556,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6583,556,Biochemistry of Development,"<h3 style=""text-align: left;""><strong>Biochemistry of Development</strong></h3>",1,1672860022
6584,516,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6585,546,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6586,575,Biochemistry of Blood and Homeostasis,"<h3 style=""text-align: left;""><strong>Biochemistry of Blood and Homeostasis</strong></h3>",1,1672860000
6588,604,"January 9, 2023","<h3><strong>January 9, 2023</strong></h3>",1,1673222242
6590,650,"January 9, 2023","<h3><strong>January 9, 2023</strong></h3>",1,1673221888
6592,662,"January 7, 2023","<h3><strong>January 7, 2023</strong></h3>",1,1673049927
6593,516,This Special Online Exam is only for those who hav...,"<h4 style=""text-align: left;""><span style=""font-weight: normal;"">This </span>Special Online Exam<span style=""font-weight: normal;""> is only for those who have an <u>approved request</u> from the SLCN office. A gmeet invitation (with a specific date and time)&nbsp; will be sent only to those students.</span></h4>",1,1670753374
