id,course,type,name,intro,introformat,duedate,cutoffdate,assessed,assesstimestart,assesstimefinish,scale,grade_forum,grade_forum_notify,maxbytes,maxattachments,forcesubscribe,trackingtype,rsstype,rssarticles,timemodified,warnafter,blockafter,blockperiod,completiondiscussions,completionreplies,completionposts,displaywordcount,lockdiscussionafter
3354,1006,single,SUBMISSION AREA OF FINAL PRACTICAL EXAM,"<p dir=""ltr""><strong>TO SUBMIT YOUR GROUP VIDEO: UPLOAD YOUR VIDEO IN GDRIVE, CHECK IF YOUR TEACHER CAN VIEW THE VIDEO, GET THE LINK AND PASTE THE LINK ON THE SUBMISSION AREA TOGETHER WITH GROUP'S INFORMATION (GROUP LEADER AND GROUP MEMBERS NAME). (ONLY ONE MEMBER WILL SUBMIT THE VIDEO AND INFO)</strong></p>",1,0,0,0,0,0,100,0,0,1,0,0,1,0,0,1669116001,0,0,0,0,0,0,0,0
3355,821,general,Activity and assignment,"<p dir=""ltr"" style=""text-align: left;"">Please be inform that we will not have any quiz from today 11.24 till your final exam&nbsp; but the asynchronous activities will serve as your quiz and the assignments will be our student centered activities.</p><p dir=""ltr"" style=""text-align: left;"">On site final exam date will be announced later.</p><p dir=""ltr"" style=""text-align: left;"">Please study all of the ppt's uploaded in the TLC. For any questions about each topic, please communicate with your section president.</p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669631434,0,0,0,0,0,0,0,0
3356,821,general,National Nursing Core Competency Standards,"<p dir=""ltr"" style=""text-align: left;""></p><p><span lang=""EN-US"">&nbsp;Please refer to the following website link : Study and understand&nbsp;&nbsp;<span lang=""EN-US"">application of the different Core Competencies</span></span></p><p><span lang=""EN-US"">2012 National Nursing Core Competency Standards (NNCCS) </span></p>

<p><span lang=""EN-US"">http://carleirish.blogspot.com/2012/05/11-key-areas-of-responsibility-core.html</span></p><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669620056,0,0,0,0,0,0,0,0
3357,375,general,Final Exam,"<p dir=""ltr"" style=""text-align: left;"">For your final exam, you are required to watch a play titled <em>“Ang Batang Rizal.”</em> This is an online play and you are tasked to coordinate with <strong>Jeremy Arellano</strong>&nbsp;for the online access of the play. To purchase your eticket, follow the instructions in this link: <span role=""gridcell""><a href=""https://tinyurl.com/BatangRizal?fbclid=IwAR1NB750X11WM9MANb1XMW3vGTHCPnlgxJcISGGO7stc1IJcSFlYvr8-kPE"" rel=""nofollow noopener"" role=""link"" tabindex=""-1"" target=""_blank"">https://tinyurl.com/BatangRizal</a></span>
After watching the play, you are required to write a 500 word critique paper. <strong>The guidelines in writing your literary analyses should also be observed in writing the critique paper.&nbsp;</strong><strong><br></strong></p><p dir=""ltr"" style=""text-align: left;""><strong><br></strong></p><p dir=""ltr"" style=""text-align: left;"">In writing your critique paper, you are expected to answer the following questions:&nbsp;</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">1. How is this play relevant in shaping your understanding of contemporary, modern, and popular literature?&nbsp;</p><p dir=""ltr"" style=""text-align: left;"">2. What significant lessons have you learned in the play?&nbsp;</p><p dir=""ltr"" style=""text-align: left;"">3. Will you recommend this play to others? Why or why not?&nbsp;</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><strong>The critique paper should be submitted on or before December 10, 2022.&nbsp;</strong></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669258546,0,0,0,0,0,0,0,0
3358,1416,single,SUBMISSION AREA OF FINAL PRACTICAL EXAM,"<p dir=""ltr""><strong>TO SUBMIT YOUR GROUP VIDEO: UPLOAD YOUR VIDEO IN GDRIVE, CHECK IF YOUR TEACHER CAN VIEW THE VIDEO, GET THE LINK AND PASTE THE LINK ON THE SUBMISSION AREA TOGETHER WITH GROUP'S INFORMATION (GROUP LEADER AND GROUP MEMBERS NAME). (ONLY ONE MEMBER WILL SUBMIT THE VIDEO AND INFO)</strong></p>",1,0,0,0,0,0,100,0,0,1,0,0,1,0,0,1669116001,0,0,0,0,0,0,0,0
3359,505,single,SUBMISSION AREA OF FINAL PRACTICAL EXAM,"<p dir=""ltr""><strong>TO SUBMIT YOUR GROUP VIDEO: UPLOAD YOUR VIDEO IN GDRIVE, CHECK IF YOUR TEACHER CAN VIEW THE VIDEO, GET THE LINK AND PASTE THE LINK ON THE SUBMISSION AREA TOGETHER WITH GROUP'S INFORMATION (GROUP LEADER AND GROUP MEMBERS NAME). (ONLY ONE MEMBER WILL SUBMIT THE VIDEO AND INFO)</strong></p>",1,0,0,0,0,0,100,0,0,1,0,0,1,0,0,1669116001,0,0,0,0,0,0,0,0
3360,126,single,SUBMISSION AREA OF FINAL PRACTICAL EXAM,"<p dir=""ltr""><strong>TO SUBMIT YOUR GROUP VIDEO: UPLOAD YOUR VIDEO IN GDRIVE, CHECK IF YOUR TEACHER CAN VIEW THE VIDEO, GET THE LINK AND PASTE THE LINK ON THE SUBMISSION AREA TOGETHER WITH GROUP'S INFORMATION (GROUP LEADER AND GROUP MEMBERS NAME). (ONLY ONE MEMBER WILL SUBMIT THE VIDEO AND INFO)</strong></p>",1,0,0,0,0,0,100,0,0,1,0,0,1,0,0,1669116001,0,0,0,0,0,0,0,0
3361,92,single,SUBMISSION AREA OF FINAL PRACTICAL EXAM,"<p dir=""ltr""><strong>TO SUBMIT YOUR GROUP VIDEO: UPLOAD YOUR VIDEO IN GDRIVE, CHECK IF YOUR TEACHER CAN VIEW THE VIDEO, GET THE LINK AND PASTE THE LINK ON THE SUBMISSION AREA TOGETHER WITH GROUP'S INFORMATION (GROUP LEADER AND GROUP MEMBERS NAME). (ONLY ONE MEMBER WILL SUBMIT THE VIDEO AND INFO)</strong></p>",1,0,0,0,0,0,100,0,0,1,0,0,1,0,0,1669116001,0,0,0,0,0,0,0,0
3362,496,general,Biochemistry of Development,"<p dir=""ltr"" style=""text-align: left;""></p><h4><strong>Forum Rules</strong></h4><p dir=""ltr""></p><ul><li>Write at least one answer to the question in the forum.</li><li>Replies to answers by your classmates are considered as one reply to the main question.</li><li>Make sure to be respectful of the answers or opinions of your classmates.</li><li>Do not type in ALL-CAPS.</li><li>Do not copy-paste without citing, it will be considered as Plagiarism.</li><li>If ever you are citing information, always add the reference you used.</li><li><strong><u>FORUMS WILL CLOSE AT THE END OF THE CLASS PERIOD.</u></strong></li></ul><br><p></p>",1,1669435200,1669435200,0,0,0,100,0,0,512000,9,0,1,0,0,1669351922,0,0,0,0,0,0,0,0
3363,556,general,Biochemistry of Development,"<p dir=""ltr"" style=""text-align: left;""></p><h4><strong>Forum Rules</strong></h4><p dir=""ltr""></p><ul><li>Write at least one answer to the question in the forum.</li><li>Replies to answers by your classmates are considered as one reply to the main question.</li><li>Make sure to be respectful of the answers or opinions of your classmates.</li><li>Do not type in ALL-CAPS.</li><li>Do not copy-paste without citing, it will be considered as Plagiarism.</li><li>If ever you are citing information, always add the reference you used.</li><li><strong><u>FORUMS WILL CLOSE AT THE END OF THE CLASS PERIOD.</u></strong></li></ul><br><p></p>",1,1669451400,1669451400,0,0,0,100,0,0,512000,9,0,1,0,0,1669351903,0,0,0,0,0,0,0,0
3366,175,general,Activity-Quiz in Bioethical Issues,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><span><span><span><strong>To Do:<br>Watch the film entitled GATTACA.<br></strong><span>-<u>Explain and make a 1-page essay regarding its Bioethical Issue/s.</u></span></span></span></span></p><p dir=""ltr""><em></em><br></p><p dir=""ltr"">Specific Format for the Document:<br><span>1. Font:&nbsp;</span><span><strong>Arial<br></strong></span><span>2. Font Size:&nbsp;</span><span><strong>14<br></strong></span><span>3. Text Alignment:&nbsp;</span><span><strong>Justify<br></strong></span><span>4. Document format upon submission:&nbsp;</span><span><strong>PDF<br></strong></span><span>5. Document name upon submission:&nbsp;</span><strong>Year, Course, and Section_SURNAME, Given Name Middle Initial</strong><span>&nbsp;(e.g 3BIO01_CURTIS, Anne A.)<br></span><span>6. Submit the document in the given Google Drive:&nbsp;</span><a href=""https://drive.google.com/drive/u/0/folders/1_nrgED2cJq1hzRtc33hk3BzeVl9llecg""><strong></strong></a><strong><a href=""https://drive.google.com/drive/u/0/folders/14igLo7VVvohqS0egSnFWpIkX253iPbS1"">3BIO01 Activity-Quiz #4. Bioethical Issues - Google Drive</a></strong></p><p dir=""ltr""><br><strong><u>NOTES:</u></strong><br>1. There is&nbsp;<u>no need to put your name in the document itself.</u>&nbsp;It is already recognizable who made the file through your document name upon submission. Just write right away your essay.<br>2.&nbsp;<u>Make a title</u>&nbsp;of your own in your Essay.<br>3. For every&nbsp;<strong>instruction that will not be followed, a 2-point deduction for each will be given.</strong><br>4. A&nbsp;<strong>late submission will not be accepted.</strong>&nbsp;No buzzer-beater submission will also be accepted.<br>5. Deadline of Submission: <strong>December 3</strong><strong>, 2022, on or before 3:00 PM.</strong><br><br>For your strict course compliance.&nbsp;<br><br>Stay safe and God bless!<br></p><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669446404,0,0,0,0,0,0,0,0
3368,476,general,Biochemistry of Blood and Homeostasis,"<p dir=""ltr"" style=""text-align: left;""></p><h4><strong>Forum Rules</strong></h4><p dir=""ltr""></p><ul><li>Write at least one answer to the question in the forum.</li><li>Replies to answers by your classmates are considered as one reply to the main question.</li><li>Make sure to be respectful of the answers or opinions of your classmates.</li><li>Do not type in ALL-CAPS.</li><li>Do not copy-paste without citing, it will be considered as Plagiarism.</li><li>If ever you are citing information, always add the reference you used.</li><li><strong><u>FORUMS WILL CLOSE AT THE END OF THE CLASS PERIOD.</u></strong></li></ul><br><br><p></p>",1,1669694400,1669780800,0,0,0,100,0,0,512000,9,0,1,0,0,1669560205,0,0,0,0,0,0,0,0
3369,536,general,Biochemistry of Blood and Homeostasis,"<p dir=""ltr"" style=""text-align: left;""></p><h4><strong>Forum Rules</strong></h4><p dir=""ltr""></p><ul><li>Write at least one answer to the question in the forum.</li><li>Replies to answers by your classmates are considered as one reply to the main question.</li><li>Make sure to be respectful of the answers or opinions of your classmates.</li><li>Do not type in ALL-CAPS.</li><li>Do not copy-paste without citing, it will be considered as Plagiarism.</li><li>If ever you are citing information, always add the reference you used.</li><li><strong><u>FORUMS WILL CLOSE AT THE END OF THE CLASS PERIOD.</u></strong></li></ul><br><br><p></p>",1,1669710600,1669797000,0,0,0,100,0,0,512000,9,0,1,0,0,1669560166,0,0,0,0,0,0,0,0
3370,794,general,Activity and assignment,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">Please be inform that we will not have any quiz from today&nbsp; till your final exam&nbsp; but the asynchronous activities will serve as your quiz and the assignments will be our student centered activities.</p><p dir=""ltr"">On site final exam date will be announced later.</p><p dir=""ltr"">Please study all of the ppt's uploaded in the TLC. For any questions about each topic, please communicate with your section president.</p><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669631262,0,0,0,0,0,0,0,0
3371,787,general,Activities and assignment,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">Please be inform that we will not have any quiz from today 11.24 till your final exam&nbsp; but the asynchronous activities will serve as your quiz and the assignments will be our student centered activities.</p><p dir=""ltr"">On site final exam date will be announced later.</p><p dir=""ltr"">Please study all of the ppt's uploaded in the TLC. For any questions about each topic, please communicate with your section president.</p><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669631386,0,0,0,0,0,0,0,0
3372,253,general,Group Activity 2 Recording Submissions,"<p dir=""ltr"" style=""text-align: left;"">Please submit here the links of the recordings per group.</p>",1,1670644800,1670644800,0,0,0,100,0,0,512000,9,0,1,0,0,1669737624,0,0,0,0,0,1,0,0
3373,259,general,Group Activity 2 Recording Submissions,"<p dir=""ltr"" style=""text-align: left;"">Please submit here the links of the recordings per group.</p>",1,1670644800,1670644800,0,0,0,100,0,0,512000,9,0,1,0,0,1669737624,0,0,0,0,0,1,0,0
3374,960,news,DECEMBER 7 2022 - PRACTICAL EXAM #3,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1669823843,0,0,0,0,0,0,0,0
3375,983,news,DECEMBER 7 2022 - PRACTICAL EXAM #3,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1669823843,0,0,0,0,0,0,0,0
3376,1617,general,Lesson 3: Kaiwa Itteyou!,"For Today's Task, 4.1 Pair Activity: follow the steps below:<br><ol><li>Go to our gdrive link then access the folder for the activity <a href=""https://drive.google.com/drive/folders/1qifBLNG5sQ9E-AzyJ0ioR97qbvtZ4KUO?usp=sharing"" target=""_blank"">Kaiwa itteyou!</a></li><li>Find a partner to do the kaiwa(conversation) activity by simply listening to the audio file accompanied with the script in pdf format.</li><li>Practice with your partner by doing the same script.</li><li>For the activity please change some information from the original script such as (floor, object, amount, and country where the object is from)</li><li>Once ready, create a zoom to record your conversation by following the sample.</li><li>Upload your final video then label it with your name and your partner.&nbsp; Take note:&nbsp; For the final output please do not read the script and make sure that you will observe the following standards.&nbsp;</li><li>Kaiwa 4.1 (Voice: 10, Content: 10, Gestures:10)Proper sounds or voice, Mastery of the flow of conversation, and Proper gestures.&nbsp;<br><br></li></ol>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1651127099,0,0,0,0,0,0,0,0
3377,337,general,GROUP 1 - CASE DAYS Documentation,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669856173,0,0,0,0,0,0,0,0
3378,337,general,GROUP 2 - Pulso ng CASE students,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669856224,0,0,0,0,0,0,0,0
3379,337,general,GROUP 3 - Results of CASE DAYS Evaluation,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669856294,0,0,0,0,0,0,0,0
3380,337,general,GROUP 4 - Results of CASE AIDS Evaluation,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669856283,0,0,0,0,0,0,0,0
3381,337,general,GROUP 5 - Results of CASE Trinity Talk Evaluation,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1669856324,0,0,0,0,0,0,0,0
3382,506,general,Biochemistry of Blood and Homeostasis,"<p dir=""ltr"" style=""text-align: left;""></p><h4><strong>Forum Rules</strong></h4><p dir=""ltr""></p><ul><li>Write at least one answer to the question in the forum.</li><li>Replies to answers by your classmates are considered as one reply to the main question.</li><li>Make sure to be respectful of the answers or opinions of your classmates.</li><li>Do not type in ALL-CAPS.</li><li>Do not copy-paste without citing, it will be considered as Plagiarism.</li><li>If ever you are citing information, always add the reference you used.</li><li><strong><u>FORUMS WILL CLOSE AT THE END OF THE CLASS PERIOD.</u></strong></li></ul><br><br><p></p>",1,1670126400,1670126400,0,0,0,100,0,0,512000,9,0,1,0,0,1670030976,0,0,0,0,0,0,0,0
3383,566,general,Biochemistry of Blood and Homeostasis,"<p dir=""ltr"" style=""text-align: left;""></p><h4><strong>Forum Rules</strong></h4><p dir=""ltr""></p><ul><li>Write at least one answer to the question in the forum.</li><li>Replies to answers by your classmates are considered as one reply to the main question.</li><li>Make sure to be respectful of the answers or opinions of your classmates.</li><li>Do not type in ALL-CAPS.</li><li>Do not copy-paste without citing, it will be considered as Plagiarism.</li><li>If ever you are citing information, always add the reference you used.</li><li><strong><u>FORUMS WILL CLOSE AT THE END OF THE CLASS PERIOD.</u></strong></li></ul><br><br><p></p>",1,1670142600,1670142600,0,0,0,100,0,0,512000,9,0,1,0,0,1670029971,0,0,0,0,0,0,0,0
3384,185,general,Follow-up Questions for Microbiological Techniques,"If you have questions regarding the presentation, do post them here.",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670040884,0,0,0,0,0,0,0,0
3385,859,news,December 05 Announcement,"<h3><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ANNOUNCEMENT</strong></h3><p></p><p><strong>Date: </strong>December 05<span><span style="""">, 2</span>022 (Monday)</span></p><p><span><strong style=""font-weight: bold;""></strong></span></p><p><strong style=""font-weight: bold;""><span><strong>Time: 9</strong>:00 - 12:00 NN</span></strong></p><p><span style=""""><strong style=""font-weight: bold;"">Mode of Learning:</strong>&nbsp;Synchronous</span></p><p><span style=""""><strong>Topic: The First and Greatest Commandment</strong></span></p><p><strong>Activities: </strong>Short Devotion, Opening Prayer, review of the previous lesson, discussion of the lesson, Seatwork, Final exam instruction</p><p><br></p><p>See you all in our virtual classroom!</p><br><p></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1673235011,0,0,0,0,0,0,0,0
3386,571,news,December 06 Announcement,"<h3><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ANNOUNCEMENT</strong></h3><p></p><p><strong>Date: </strong>December 06<span><span style="""">, 2</span>022 (Tuesday)</span></p><p><span><strong style=""font-weight: bold;""></strong></span></p><p><strong style=""font-weight: bold;""><span><strong>Time: 7</strong>:30 - 10:30 AM</span></strong></p><p></p><p><strong>Mode of Learning:</strong>&nbsp;Synchronous</p><p><strong>Topic: The Greatest Commandment</strong></p><p><strong>Activities:&nbsp;</strong>Devotion, Opening Prayer, review of the previous lesson, discussion of the lesson, Seatwork, Final exam instruction</p><p><br></p><p>See you all in our virtual classroom!</p><br><p></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670217134,0,0,0,0,0,0,0,0
3387,794,general,ACTIVITIES AND FINAL EXAM SCHEDULE,"<p dir=""ltr"" style=""text-align: left;"">The scheduled&nbsp; asynchronous activities for  our NLM class&nbsp; will start&nbsp; Dec 5 till Dec 9&nbsp; for the different sections. This&nbsp; is done to give all of you&nbsp; time to do the following:</p><p dir=""ltr"" style=""text-align: left;"">&nbsp;1. Submission/completion&nbsp; of all&nbsp; due assignments e.g. reports on issues and trends,&nbsp; &nbsp; &nbsp; &nbsp; ethicolegal nursing and nursing liabilities.</p><p dir=""ltr"" style=""text-align: left;"">&nbsp; &nbsp; &nbsp; Please review if you had submitted all required activities and assignments.&nbsp;</p><p dir=""ltr"" style=""text-align: left;"">2. To submit a compilation&nbsp; of the documentation of the&nbsp; NLM seminar outputs which is due on  Dec 12, need to work on it from Dec 5-9 as a group. All presidents and committee heads take note and collate all output to be placed in one long black clearbook.</p><p dir=""ltr"" style=""text-align: left;"">&nbsp;3. do&nbsp; review for the final exam scheduled Dec 12 (4NU04 and 4 NU03)</p><p dir=""ltr"" style=""text-align: left;"">and Dec 15 (4NU08 and 4NU07) from directing to nursing core competency<br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><strong>Schedule of final exams&nbsp; 4NU04 2pm&nbsp; to 4pm Dec 12&nbsp; room TBA&nbsp;</strong></p><br><br><p></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670532902,0,0,0,0,0,0,0,0
3388,787,general,ACTIVITIES AND FINAL EXAM SCHEDULE,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">The scheduled&nbsp; asynchronous activities for our NLM class&nbsp; will start&nbsp; Dec 5 till Dec 9&nbsp; for the different sections. This&nbsp; is done to give all of you&nbsp; time to do the following:</p><p dir=""ltr"">&nbsp;1. Submission/completion&nbsp; of all&nbsp; due assignments e.g. reports on issues and trends,&nbsp; &nbsp; &nbsp; &nbsp; ethicolegal nursing and nursing liabilities.</p><p dir=""ltr"">&nbsp; &nbsp; &nbsp; Please review if you had submitted all required activities and assignments.&nbsp;</p><p dir=""ltr"">2. To submit a compilation&nbsp; of the documentation of the&nbsp; NLM seminar outputs which is due on Dec 12, need to work on it from Dec 5-9 as a group. All presidents and committee heads take note and collate all output to be placed in one long black clearbook.</p><p dir=""ltr"">&nbsp;3. do&nbsp; review for the final exam scheduled Dec 12 (4NU04 and 4 NU03)</p><p dir=""ltr"">and Dec 15 (4NU08 and 4NU07) from directing to nursing core competency</p><p dir=""ltr""><br></p><p dir=""ltr""></p><p dir=""ltr""><strong>Schedule of final exams&nbsp; 4NU03 4pm&nbsp; to 6pm Dec 12&nbsp; room TBA&nbsp;</strong></p><br><br><p></p><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670532859,0,0,0,0,0,0,0,0
3389,821,general,ACTIVITIES AND FINAL EXAM SCHEDULE,"<p dir=""ltr"">The scheduled&nbsp; asynchronous activities for our NLM class&nbsp; will start&nbsp; Dec 5 till Dec 9&nbsp; for the different sections. This&nbsp; is done to give all of you&nbsp; time to do the following:</p><p dir=""ltr"">&nbsp;1. Submission/completion&nbsp; of all&nbsp; due assignments e.g. reports on issues and trends,&nbsp; &nbsp; &nbsp; &nbsp; ethicolegal nursing and nursing liabilities.</p><p dir=""ltr"">&nbsp; &nbsp; &nbsp; Please review if you had submitted all required activities and assignments.&nbsp;</p><p dir=""ltr"">2. To submit a compilation&nbsp; of the documentation of the&nbsp; NLM seminar outputs which is due on Dec 12, need to work on it from Dec 5-9 as a group. All presidents and committee heads take note and collate all output to be placed in one long black clearbook.</p><p dir=""ltr""><span style=""font-size: 0.875rem;"">&nbsp;3. do&nbsp; review for the final exam scheduled Dec 12 (4NU04 and 4 NU03)</span><br></p><p dir=""ltr""><span style=""font-size: 0.875rem;"">and Dec 15 (4NU08 and 4NU07) topics from directing to nursing core competency</span><br></p><p dir=""ltr""><span style=""font-size: 0.875rem;"">Please study all ppt uploaded from directing to nursing core competency</span></p><p dir=""ltr""><span style=""font-size: 0.875rem;""><br></span></p><p dir=""ltr""><span style=""font-size: 0.875rem;""><strong>Schedule of final exams&nbsp; 4NU08 2pm&nbsp; to 4pm Dec 15&nbsp; room TBA&nbsp;</strong></span></p><p dir=""ltr""><span style=""font-size: 0.875rem;""><br></span></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670532667,0,0,0,0,0,0,0,0
3390,814,general,ACTIVITIES AND FINAL EXAM SCHEDULE,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">The scheduled&nbsp; asynchronous activities for our NLM class&nbsp; will start&nbsp; Dec 5 till Dec 9&nbsp; for the different sections. This&nbsp; is done to give all of you&nbsp; time to do the following:</p><p dir=""ltr"">&nbsp;1. Submission/completion&nbsp; of all&nbsp; due assignments e.g. reports on issues and trends,&nbsp; &nbsp; &nbsp; &nbsp; ethicolegal nursing and nursing liabilities.</p><p dir=""ltr"">&nbsp; &nbsp; &nbsp; Please review if you had submitted all required activities and assignments.&nbsp;</p><p dir=""ltr"">2. To submit a compilation&nbsp; of the documentation of the&nbsp; NLM seminar outputs which is due on Dec 16, need to work on it from Dec 5-9 as a group. All presidents and committee heads take note and collate all output to be placed in one long black clearbook.</p><p dir=""ltr"">&nbsp;3. do&nbsp; review for the final exam scheduled Dec 12 (4NU04 and 4 NU03)</p><p dir=""ltr"">and Dec 15 (4NU08 and 4NU07) from directing to nursing core competency</p>Note : kindly study all the ppt uploaded in your TLC<br><br>&nbsp;Schedule: 4NU07 4pm -6pm Dec 15&nbsp; Room TBA<br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1670532438,0,0,0,0,0,0,0,0
3391,163,news,Nov.22 & 29 Announcement,"<h3><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ANNOUNCEMENT</strong></h3><p></p><p><strong>Date: </strong>November 22<span><span style="""">, 2</span>022 (Tuesday)</span></p><p><span><strong style=""font-weight: bold;""></strong></span></p><p><span style=""""><span style=""""><strong style=""font-weight: bold;"">Time: </strong>10:30 - 1:30 PM</span></span></p><p><span style=""""><strong style=""font-weight: bold;"">Mode of Learning:</strong>&nbsp;Asynchronous</span></p><p><span style=""""><strong>Topic: The Holy Trinity</strong></span></p><p><strong>Activities: </strong>Watching a video, Reading a handout, Assignment</p><p></p><ol><li><strong>10:30 - 1:30 pm</strong> --- Watch the recorded discussion and read the prepared handout for the lesson HOLY TRINITY</li><li><strong>Nov. 29, 2022, @ 11:59 pm </strong>--- Deadline for the Holy Trinity Assignment&nbsp;</li></ol><p></p><strong>November 29, 2022 (10:30 - 1:30 PM) --- NO CLASS (CASE DAYS)</strong><br><p></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670217579,0,0,0,0,0,0,0,0
3392,1384,news,Nov.22 & 29 Announcement,"<h3><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ANNOUNCEMENT</strong></h3><p></p><p><strong>Date: </strong>November 22<span><span style="""">, 2</span>022 (Tuesday)</span></p><p><span><strong style=""font-weight: bold;""></strong></span></p><p><span style=""""><span style=""""><strong style=""font-weight: bold;"">Time: </strong><span>3:300 - 6:300 PM</span></span></span></p><p><span style=""""><strong style=""font-weight: bold;"">Mode of Learning:</strong>&nbsp;Asynchronous</span></p><p><span style=""""><strong>Topic: The Holy Trinity</strong></span></p><p><strong>Activities: </strong>Quiz,&nbsp;Watching a video, Reading a handout, Assignment</p><p></p><ol><li><strong>3:00 - 6:00 pm</strong> --- Watch the recorded discussion and read the prepared handout for the lesson HOLY TRINITY</li><li><strong>3:30 - 4:00 pm </strong>--- Quiz for those who were not able to take it last meeting <em>(For those who cannot take and submit it on time, you are going to take another type of quiz which is essay)</em></li><li><strong>Nov. 29, 2022, @ 11:59 pm </strong>--- Deadline for the Holy Trinity Assignment&nbsp;</li></ol><p></p><strong>November 29, 2022 (3:00 - 6:00 PM) --- NO CLASS (CASE DAYS)</strong><br><p></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670218004,0,0,0,0,0,0,0,0
3393,58,news,Nov.24 & Dec.01 Announcement,"<h3><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ANNOUNCEMENT</strong></h3><p></p><p><strong>Date: </strong>November 24<span><span style="""">, 2</span>022 (Thursday)</span></p><p><span><strong style=""font-weight: bold;""></strong></span></p><p><span style=""""><span style=""""><strong style=""font-weight: bold;"">Time: </strong>4:30 - 7:30 PM</span></span></p><p><span style=""""><strong style=""font-weight: bold;"">Mode of Learning:</strong>&nbsp;Asynchronous</span></p><p><span style=""""><strong>Topic: The Holy Trinity</strong></span></p><p><strong>Activities: </strong>Watching a video, Reading a handout, Assignment</p><p></p><ol><li><strong>4:30 - 7:30 pm</strong> --- Watch the recorded discussion and read the prepared handout for the lesson HOLY TRINITY</li><li><strong>December 01, 2022, @ 11:59 pm </strong>--- Deadline for the Holy Trinity Assignment&nbsp;</li></ol><p></p><strong>December 01, 2022 (4:30 -7:30 PM) --- NO CLASS (Advent Retreat for TUA employees)</strong><br><p></p>",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1670218560,0,0,0,0,0,0,0,0
